"","date","un_region","who_region","country","iso_code","cases_new","cases_total","deaths_new","deaths_total","recovered_new","recovered_total","hosp_new","hosp_total","tested_new","tested_total"
"3198",2021-04-03,"Europe","EURO","United Kingdom","GB",3674,4431810,32,127566,NA,NA,NA,NA,NA,NA
"3199",2021-04-03,"Americas","AMRO","United States","US",73488,30314203,810,555727,NA,NA,NA,NA,NA,NA
"3200",2021-04-04,"Americas","AMRO","Canada","CA",6921,994836,28,22828,NA,NA,NA,NA,NA,NA
"3201",2021-04-04,"Asia","WPRO","China","CN",29,102867,0,4851,NA,NA,NA,NA,NA,NA
"3202",2021-04-04,"Europe","EURO","France","FR",8602,4507422,185,95844,NA,NA,NA,NA,NA,NA
"3203",2021-04-04,"Europe","EURO","Germany","DE",10636,2887743,175,83569,NA,NA,NA,NA,NA,NA
"3204",2021-04-04,"Europe","EURO","Italy","IT",21247,3650247,376,110704,NA,NA,NA,NA,NA,NA
"3205",2021-04-04,"Europe","EURO","United Kingdom","GB",2747,4434557,31,127597,NA,NA,NA,NA,NA,NA
"3206",2021-04-04,"Americas","AMRO","United States","US",70405,30384608,839,556566,NA,NA,NA,NA,NA,NA
"3207",2021-04-05,"Americas","AMRO","Canada","CA",6822,1001658,18,22846,NA,NA,NA,NA,NA,NA
"3208",2021-04-05,"Asia","WPRO","China","CN",41,102908,0,4851,NA,NA,NA,NA,NA,NA
"3209",2021-04-05,"Europe","EURO","France","FR",53843,4561265,185,96029,NA,NA,NA,NA,NA,NA
"3210",2021-04-05,"Europe","EURO","Germany","DE",7153,2894896,127,83696,NA,NA,NA,NA,NA,NA
"3211",2021-04-05,"Europe","EURO","Italy","IT",18017,3668264,326,111030,NA,NA,NA,NA,NA,NA
"3212",2021-04-05,"Europe","EURO","United Kingdom","GB",2506,4437063,31,127628,NA,NA,NA,NA,NA,NA
"3213",2021-04-05,"Americas","AMRO","United States","US",63482,30448090,740,557306,NA,NA,NA,NA,NA,NA
"3214",2021-04-06,"Americas","AMRO","Canada","CA",6448,1008106,24,22870,NA,NA,NA,NA,NA,NA
"3215",2021-04-06,"Asia","WPRO","China","CN",41,102949,0,4851,NA,NA,NA,NA,NA,NA
"3216",2021-04-06,"Europe","EURO","France","FR",39110,4600375,197,96226,NA,NA,NA,NA,NA,NA
"3217",2021-04-06,"Europe","EURO","Germany","DE",7042,2901938,164,83860,NA,NA,NA,NA,NA,NA
"3218",2021-04-06,"Europe","EURO","Italy","IT",10680,3678944,296,111326,NA,NA,NA,NA,NA,NA
"3219",2021-04-06,"Europe","EURO","United Kingdom","GB",2412,4439475,27,127655,NA,NA,NA,NA,NA,NA
"3220",2021-04-06,"Americas","AMRO","United States","US",45471,30493561,520,557826,NA,NA,NA,NA,NA,NA
"3221",2021-04-07,"Americas","AMRO","Canada","CA",6267,1014373,41,22911,NA,NA,NA,NA,NA,NA
"3222",2021-04-07,"Asia","WPRO","China","CN",21,102970,0,4851,NA,NA,NA,NA,NA,NA
"3223",2021-04-07,"Europe","EURO","France","FR",35899,4636274,412,96638,NA,NA,NA,NA,NA,NA
"3224",2021-04-07,"Europe","EURO","Germany","DE",11518,2913456,266,84126,NA,NA,NA,NA,NA,NA
"3225",2021-04-07,"Europe","EURO","Italy","IT",7763,3686707,421,111747,NA,NA,NA,NA,NA,NA
"3226",2021-04-07,"Europe","EURO","United Kingdom","GB",2744,4442219,18,127673,NA,NA,NA,NA,NA,NA
"3227",2021-04-07,"Americas","AMRO","United States","US",56764,30550325,372,558198,NA,NA,NA,NA,NA,NA
"3228",2021-04-08,"Americas","AMRO","Canada","CA",6520,1020893,22,22933,NA,NA,NA,NA,NA,NA
"3229",2021-04-08,"Asia","WPRO","China","CN",33,103003,0,4851,NA,NA,NA,NA,NA,NA
"3230",2021-04-08,"Europe","EURO","France","FR",37967,4674241,421,97059,NA,NA,NA,NA,NA,NA
"3231",2021-04-08,"Europe","EURO","Germany","DE",23734,2937190,292,84418,NA,NA,NA,NA,NA,NA
"3232",2021-04-08,"Europe","EURO","Italy","IT",13686,3700393,627,112374,NA,NA,NA,NA,NA,NA
"3233",2021-04-08,"Europe","EURO","United Kingdom","GB",3312,4445531,28,127701,NA,NA,NA,NA,NA,NA
"3234",2021-04-08,"Americas","AMRO","United States","US",63738,30614063,722,558920,NA,NA,NA,NA,NA,NA
"3235",2021-04-09,"Americas","AMRO","Canada","CA",7146,1028039,30,22963,NA,NA,NA,NA,NA,NA
"3236",2021-04-09,"Asia","WPRO","China","CN",31,103034,0,4851,NA,NA,NA,NA,NA,NA
"3237",2021-04-09,"Europe","EURO","France","FR",23785,4698026,343,97402,NA,NA,NA,NA,NA,NA
"3238",2021-04-09,"Europe","EURO","Germany","DE",25765,2962955,280,84698,NA,NA,NA,NA,NA,NA
"3239",2021-04-09,"Europe","EURO","Italy","IT",17209,3717602,487,112861,NA,NA,NA,NA,NA,NA
"3240",2021-04-09,"Europe","EURO","United Kingdom","GB",3253,4448784,28,127729,NA,NA,NA,NA,NA,NA
"3241",2021-04-09,"Americas","AMRO","United States","US",75002,30689065,828,559748,NA,NA,NA,NA,NA,NA
"3242",2021-04-10,"Americas","AMRO","Canada","CA",7995,1036034,37,23000,NA,NA,NA,NA,NA,NA
"3243",2021-04-10,"Asia","WPRO","China","CN",32,103066,2,4853,NA,NA,NA,NA,NA,NA
"3244",2021-04-10,"Europe","EURO","France","FR",3728,4701754,319,97721,NA,NA,NA,NA,NA,NA
"3245",2021-04-10,"Europe","EURO","Germany","DE",23298,2986253,250,84948,NA,NA,NA,NA,NA,NA
"3246",2021-04-10,"Europe","EURO","Italy","IT",18924,3736526,718,113579,NA,NA,NA,NA,NA,NA
"3247",2021-04-10,"Europe","EURO","United Kingdom","GB",3147,4451931,36,127765,NA,NA,NA,NA,NA,NA
"3248",2021-04-10,"Americas","AMRO","United States","US",75039,30764104,859,560607,NA,NA,NA,NA,NA,NA
"3249",2021-04-11,"Americas","AMRO","Canada","CA",9243,1045277,37,23037,NA,NA,NA,NA,NA,NA
"3250",2021-04-11,"Asia","WPRO","China","CN",17,103083,0,4853,NA,NA,NA,NA,NA,NA
"3251",2021-04-11,"Europe","EURO","France","FR",46288,4748042,207,97928,NA,NA,NA,NA,NA,NA
"3252",2021-04-11,"Europe","EURO","Germany","DE",18054,3004307,213,85161,NA,NA,NA,NA,NA,NA
"3253",2021-04-11,"Europe","EURO","Italy","IT",17551,3754077,344,113923,NA,NA,NA,NA,NA,NA
"3254",2021-04-11,"Europe","EURO","United Kingdom","GB",2952,4454883,26,127791,NA,NA,NA,NA,NA,NA
"3255",2021-04-11,"Americas","AMRO","United States","US",76563,30840667,855,561462,NA,NA,NA,NA,NA,NA
"3256",2021-04-12,"Americas","AMRO","Canada","CA",8542,1053819,45,23082,NA,NA,NA,NA,NA,NA
"3257",2021-04-12,"Asia","WPRO","China","CN",30,103113,1,4854,NA,NA,NA,NA,NA,NA
"3258",2021-04-12,"Europe","EURO","France","FR",34343,4782385,176,98104,NA,NA,NA,NA,NA,NA
"3259",2021-04-12,"Europe","EURO","Germany","DE",8855,3013162,114,85275,NA,NA,NA,NA,NA,NA
"3260",2021-04-12,"Europe","EURO","Italy","IT",15737,3769814,331,114254,NA,NA,NA,NA,NA,NA
"3261",2021-04-12,"Europe","EURO","United Kingdom","GB",2380,4457263,25,127816,NA,NA,NA,NA,NA,NA
"3262",2021-04-12,"Americas","AMRO","United States","US",67713,30908380,747,562209,NA,NA,NA,NA,NA,NA
"3263",2021-04-13,"Americas","AMRO","Canada","CA",8656,1062475,31,23113,NA,NA,NA,NA,NA,NA
"3264",2021-04-13,"Asia","WPRO","China","CN",23,103136,0,4854,NA,NA,NA,NA,NA,NA
"3265",2021-04-13,"Europe","EURO","France","FR",30754,4813139,373,98477,NA,NA,NA,NA,NA,NA
"3266",2021-04-13,"Europe","EURO","Germany","DE",12123,3025285,198,85473,NA,NA,NA,NA,NA,NA
"3267",2021-04-13,"Europe","EURO","Italy","IT",9780,3779594,358,114612,NA,NA,NA,NA,NA,NA
"3268",2021-04-13,"Europe","EURO","United Kingdom","GB",2376,4459639,24,127840,NA,NA,NA,NA,NA,NA
"3269",2021-04-13,"Americas","AMRO","United States","US",53292,30961672,468,562677,NA,NA,NA,NA,NA,NA
"3270",2021-04-14,"Americas","AMRO","Canada","CA",8539,1071014,27,23140,NA,NA,NA,NA,NA,NA
"3271",2021-04-14,"Asia","WPRO","China","CN",29,103165,1,4855,NA,NA,NA,NA,NA,NA
"3272",2021-04-14,"Europe","EURO","France","FR",31275,4844414,345,98822,NA,NA,NA,NA,NA,NA
"3273",2021-04-14,"Europe","EURO","Germany","DE",26736,3052021,290,85763,NA,NA,NA,NA,NA,NA
"3274",2021-04-14,"Europe","EURO","Italy","IT",13439,3793033,476,115088,NA,NA,NA,NA,NA,NA
"3275",2021-04-14,"Europe","EURO","United Kingdom","GB",2878,4462517,29,127869,NA,NA,NA,NA,NA,NA
"3276",2021-04-14,"Americas","AMRO","United States","US",61082,31022754,539,563216,NA,NA,NA,NA,NA,NA
"3277",2021-04-15,"Americas","AMRO","Canada","CA",7542,1078556,35,23175,NA,NA,NA,NA,NA,NA
"3278",2021-04-15,"Asia","WPRO","China","CN",20,103185,1,4856,NA,NA,NA,NA,NA,NA
"3279",2021-04-15,"Europe","EURO","France","FR",32128,4876542,295,99117,NA,NA,NA,NA,NA,NA
"3280",2021-04-15,"Europe","EURO","Germany","DE",28560,3080581,312,86075,NA,NA,NA,NA,NA,NA
"3281",2021-04-15,"Europe","EURO","Italy","IT",16160,3809193,469,115557,NA,NA,NA,NA,NA,NA
"3282",2021-04-15,"Europe","EURO","United Kingdom","GB",2495,4465012,21,127890,NA,NA,NA,NA,NA,NA
"3283",2021-04-15,"Americas","AMRO","United States","US",71463,31094217,735,563951,NA,NA,NA,NA,NA,NA
"3284",2021-04-16,"Americas","AMRO","Canada","CA",8598,1087154,53,23228,NA,NA,NA,NA,NA,NA
"3285",2021-04-16,"Asia","WPRO","China","CN",18,103203,0,4856,NA,NA,NA,NA,NA,NA
"3286",2021-04-16,"Europe","EURO","France","FR",20291,4896833,296,99413,NA,NA,NA,NA,NA,NA
"3287",2021-04-16,"Europe","EURO","Germany","DE",25080,3105661,259,86334,NA,NA,NA,NA,NA,NA
"3288",2021-04-16,"Europe","EURO","Italy","IT",16963,3826156,380,115937,NA,NA,NA,NA,NA,NA
"3289",2021-04-16,"Europe","EURO","United Kingdom","GB",2512,4467524,18,127908,NA,NA,NA,NA,NA,NA
"3290",2021-04-16,"Americas","AMRO","United States","US",70825,31165042,796,564747,NA,NA,NA,NA,NA,NA
"3291",2021-04-17,"Americas","AMRO","Canada","CA",9570,1096724,53,23281,NA,NA,NA,NA,NA,NA
"3292",2021-04-17,"Asia","WPRO","China","CN",34,103237,0,4856,NA,NA,NA,NA,NA,NA
"3293",2021-04-17,"Europe","EURO","France","FR",4515,4901348,331,99744,NA,NA,NA,NA,NA,NA
"3294",2021-04-17,"Europe","EURO","Germany","DE",23091,3128752,234,86568,NA,NA,NA,NA,NA,NA
"3295",2021-04-17,"Europe","EURO","Italy","IT",15923,3842079,429,116366,NA,NA,NA,NA,NA,NA
"3296",2021-04-17,"Europe","EURO","United Kingdom","GB",2344,4469868,22,127930,NA,NA,NA,NA,NA,NA
"3297",2021-04-17,"Americas","AMRO","United States","US",71641,31236683,794,565541,NA,NA,NA,NA,NA,NA
"3298",2021-04-18,"Americas","AMRO","Canada","CA",9341,1106065,41,23322,NA,NA,NA,NA,NA,NA
"3299",2021-04-18,"Asia","WPRO","China","CN",36,103273,0,4856,NA,NA,NA,NA,NA,NA
"3300",2021-04-18,"Europe","EURO","France","FR",39723,4941071,177,99921,NA,NA,NA,NA,NA,NA
"3301",2021-04-18,"Europe","EURO","Germany","DE",17693,3146445,195,86763,NA,NA,NA,NA,NA,NA
"3302",2021-04-18,"Europe","EURO","Italy","IT",15364,3857443,310,116676,NA,NA,NA,NA,NA,NA
"3303",2021-04-18,"Europe","EURO","United Kingdom","GB",2347,4472215,19,127949,NA,NA,NA,NA,NA,NA
"3304",2021-04-18,"Americas","AMRO","United States","US",71131,31307814,802,566343,NA,NA,NA,NA,NA,NA
"3305",2021-04-19,"Americas","AMRO","Canada","CA",8867,1114932,50,23372,NA,NA,NA,NA,NA,NA
"3306",2021-04-19,"Asia","WPRO","China","CN",42,103315,0,4856,NA,NA,NA,NA,NA,NA
"3307",2021-04-19,"Europe","EURO","France","FR",30755,4971826,140,100061,NA,NA,NA,NA,NA,NA
"3308",2021-04-19,"Europe","EURO","Germany","DE",8814,3155259,129,86892,NA,NA,NA,NA,NA,NA
"3309",2021-04-19,"Europe","EURO","Italy","IT",12688,3870131,251,116927,NA,NA,NA,NA,NA,NA
"3310",2021-04-19,"Europe","EURO","United Kingdom","GB",1721,4473936,25,127974,NA,NA,NA,NA,NA,NA
"3311",2021-04-19,"Americas","AMRO","United States","US",77143,31384957,628,566971,NA,NA,NA,NA,NA,NA
"3312",2021-04-20,"Americas","AMRO","Canada","CA",8524,1123456,31,23403,NA,NA,NA,NA,NA,NA
"3313",2021-04-20,"Asia","WPRO","China","CN",25,103340,0,4856,NA,NA,NA,NA,NA,NA
"3314",2021-04-20,"Europe","EURO","France","FR",29142,5000968,446,100507,NA,NA,NA,NA,NA,NA
"3315",2021-04-20,"Europe","EURO","Germany","DE",12304,3167563,216,87108,NA,NA,NA,NA,NA,NA
"3316",2021-04-20,"Europe","EURO","Italy","IT",8863,3878994,316,117243,NA,NA,NA,NA,NA,NA
"3317",2021-04-20,"Europe","EURO","United Kingdom","GB",2584,4476520,18,127992,NA,NA,NA,NA,NA,NA
"3318",2021-04-20,"Americas","AMRO","United States","US",49012,31433969,496,567467,NA,NA,NA,NA,NA,NA
"3319",2021-04-21,"Americas","AMRO","Canada","CA",8311,1131767,45,23448,NA,NA,NA,NA,NA,NA
"3320",2021-04-21,"Asia","WPRO","China","CN",31,103371,0,4856,NA,NA,NA,NA,NA,NA
"3321",2021-04-21,"Europe","EURO","France","FR",26869,5027837,381,100888,NA,NA,NA,NA,NA,NA
"3322",2021-04-21,"Europe","EURO","Germany","DE",27980,3195543,301,87409,NA,NA,NA,NA,NA,NA
"3323",2021-04-21,"Europe","EURO","Italy","IT",12069,3891063,390,117633,NA,NA,NA,NA,NA,NA
"3324",2021-04-21,"Europe","EURO","United Kingdom","GB",2738,4479258,18,128010,NA,NA,NA,NA,NA,NA
"3325",2021-04-21,"Americas","AMRO","United States","US",35512,31469481,480,567947,NA,NA,NA,NA,NA,NA
"3326",2021-04-22,"Americas","AMRO","Canada","CA",7275,1139042,44,23492,NA,NA,NA,NA,NA,NA
"3327",2021-04-22,"Asia","WPRO","China","CN",11,103382,0,4856,NA,NA,NA,NA,NA,NA
"3328",2021-04-22,"Europe","EURO","France","FR",28363,5056200,313,101201,NA,NA,NA,NA,NA,NA
"3329",2021-04-22,"Europe","EURO","Germany","DE",29383,3224926,290,87699,NA,NA,NA,NA,NA,NA
"3330",2021-04-22,"Europe","EURO","Italy","IT",13836,3904899,364,117997,NA,NA,NA,NA,NA,NA
"3331",2021-04-22,"Europe","EURO","United Kingdom","GB",2541,4481799,19,128029,NA,NA,NA,NA,NA,NA
"3332",2021-04-22,"Americas","AMRO","United States","US",57328,31526809,731,568678,NA,NA,NA,NA,NA,NA
"3333",2021-04-23,"Americas","AMRO","Canada","CA",8419,1147461,54,23546,NA,NA,NA,NA,NA,NA
"3334",2021-04-23,"Asia","WPRO","China","CN",37,103419,0,4856,NA,NA,NA,NA,NA,NA
"3335",2021-04-23,"Europe","EURO","France","FR",17221,5073421,283,101484,NA,NA,NA,NA,NA,NA
"3336",2021-04-23,"Europe","EURO","Germany","DE",25471,3250397,278,87977,NA,NA,NA,NA,NA,NA
"3337",2021-04-23,"Europe","EURO","Italy","IT",16046,3920945,360,118357,NA,NA,NA,NA,NA,NA
"3338",2021-04-23,"Europe","EURO","United Kingdom","GB",2709,4484508,24,128053,NA,NA,NA,NA,NA,NA
"3339",2021-04-23,"Americas","AMRO","United States","US",63142,31589951,766,569444,NA,NA,NA,NA,NA,NA
"3340",2021-04-24,"Americas","AMRO","Canada","CA",8381,1155842,54,23600,NA,NA,NA,NA,NA,NA
"3341",2021-04-24,"Asia","WPRO","China","CN",22,103441,0,4856,NA,NA,NA,NA,NA,NA
"3342",2021-04-24,"Europe","EURO","France","FR",3476,5076897,331,101815,NA,NA,NA,NA,NA,NA
"3343",2021-04-24,"Europe","EURO","Germany","DE",22974,3273371,248,88225,NA,NA,NA,NA,NA,NA
"3344",2021-04-24,"Europe","EURO","Italy","IT",14758,3935703,342,118699,NA,NA,NA,NA,NA,NA
"3345",2021-04-24,"Europe","EURO","United Kingdom","GB",2409,4486917,17,128070,NA,NA,NA,NA,NA,NA
"3346",2021-04-24,"Americas","AMRO","United States","US",61832,31651783,782,570226,NA,NA,NA,NA,NA,NA
"3347",2021-04-25,"Americas","AMRO","Canada","CA",8738,1164580,55,23655,NA,NA,NA,NA,NA,NA
"3348",2021-04-25,"Asia","WPRO","China","CN",23,103464,0,4856,NA,NA,NA,NA,NA,NA
"3349",2021-04-25,"Europe","EURO","France","FR",32465,5109362,195,102010,NA,NA,NA,NA,NA,NA
"3350",2021-04-25,"Europe","EURO","Germany","DE",18031,3291402,183,88408,NA,NA,NA,NA,NA,NA
"3351",2021-04-25,"Europe","EURO","Italy","IT",13814,3949517,322,119021,NA,NA,NA,NA,NA,NA
"3352",2021-04-25,"Europe","EURO","United Kingdom","GB",2020,4488937,23,128093,NA,NA,NA,NA,NA,NA
"3353",2021-04-25,"Americas","AMRO","United States","US",62111,31713894,831,571057,NA,NA,NA,NA,NA,NA
"3354",2021-04-26,"Americas","AMRO","Canada","CA",8305,1172885,57,23712,NA,NA,NA,NA,NA,NA
"3355",2021-04-26,"Asia","WPRO","China","CN",20,103484,1,4857,NA,NA,NA,NA,NA,NA
"3356",2021-04-26,"Europe","EURO","France","FR",24812,5134174,145,102155,NA,NA,NA,NA,NA,NA
"3357",2021-04-26,"Europe","EURO","Germany","DE",8667,3300069,99,88507,NA,NA,NA,NA,NA,NA
"3358",2021-04-26,"Europe","EURO","Italy","IT",13157,3962674,217,119238,NA,NA,NA,NA,NA,NA
"3359",2021-04-26,"Europe","EURO","United Kingdom","GB",1564,4490501,8,128101,NA,NA,NA,NA,NA,NA
"3360",2021-04-26,"Americas","AMRO","United States","US",51616,31765510,661,571718,NA,NA,NA,NA,NA,NA
"3361",2021-04-27,"Americas","AMRO","Canada","CA",7829,1180714,43,23755,NA,NA,NA,NA,NA,NA
"3362",2021-04-27,"Asia","WPRO","China","CN",19,103503,0,4857,NA,NA,NA,NA,NA,NA
"3363",2021-04-27,"Europe","EURO","France","FR",21077,5155251,391,102546,NA,NA,NA,NA,NA,NA
"3364",2021-04-27,"Europe","EURO","Germany","DE",12214,3312283,208,88715,NA,NA,NA,NA,NA,NA
"3365",2021-04-27,"Europe","EURO","Italy","IT",8440,3971114,301,119539,NA,NA,NA,NA,NA,NA
"3366",2021-04-27,"Europe","EURO","United Kingdom","GB",2119,4492620,15,128116,NA,NA,NA,NA,NA,NA
"3367",2021-04-27,"Americas","AMRO","United States","US",40668,31806178,433,572151,NA,NA,NA,NA,NA,NA
"3368",2021-04-28,"Americas","AMRO","Canada","CA",7203,1187917,38,23793,NA,NA,NA,NA,NA,NA
"3369",2021-04-28,"Asia","WPRO","China","CN",26,103529,0,4857,NA,NA,NA,NA,NA,NA
"3370",2021-04-28,"Europe","EURO","France","FR",20966,5176217,344,102890,NA,NA,NA,NA,NA,NA
"3371",2021-04-28,"Europe","EURO","Germany","DE",25273,3337556,241,88956,NA,NA,NA,NA,NA,NA
"3372",2021-04-28,"Europe","EURO","Italy","IT",10398,3981512,373,119912,NA,NA,NA,NA,NA,NA
"3373",2021-04-28,"Europe","EURO","United Kingdom","GB",2627,4495247,13,128129,NA,NA,NA,NA,NA,NA
"3374",2021-04-28,"Americas","AMRO","United States","US",30585,31836763,470,572621,NA,NA,NA,NA,NA,NA
"3375",2021-04-29,"Americas","AMRO","Canada","CA",7069,1194986,45,23838,NA,NA,NA,NA,NA,NA
"3376",2021-04-29,"Asia","WPRO","China","CN",33,103562,0,4857,NA,NA,NA,NA,NA,NA
"3377",2021-04-29,"Europe","EURO","France","FR",22575,5198792,315,103205,NA,NA,NA,NA,NA,NA
"3378",2021-04-29,"Europe","EURO","Germany","DE",25014,3362570,229,89185,NA,NA,NA,NA,NA,NA
"3379",2021-04-29,"Europe","EURO","Italy","IT",13382,3994894,344,120256,NA,NA,NA,NA,NA,NA
"3380",2021-04-29,"Europe","EURO","United Kingdom","GB",2177,4497424,16,128145,NA,NA,NA,NA,NA,NA
"3381",2021-04-29,"Americas","AMRO","United States","US",50227,31886990,539,573160,NA,NA,NA,NA,NA,NA
"3382",2021-04-30,"Americas","AMRO","Canada","CA",7749,1202735,49,23887,NA,NA,NA,NA,NA,NA
"3383",2021-04-30,"Asia","WPRO","China","CN",33,103595,0,4857,NA,NA,NA,NA,NA,NA
"3384",2021-04-30,"Europe","EURO","France","FR",3828,5202620,306,103511,NA,NA,NA,NA,NA,NA
"3385",2021-04-30,"Europe","EURO","Germany","DE",21439,3384009,207,89392,NA,NA,NA,NA,NA,NA
"3386",2021-04-30,"Europe","EURO","Italy","IT",14314,4009208,288,120544,NA,NA,NA,NA,NA,NA
"3387",2021-04-30,"Europe","EURO","United Kingdom","GB",2499,4499923,16,128161,NA,NA,NA,NA,NA,NA
"3388",2021-04-30,"Americas","AMRO","United States","US",54546,31941536,836,573996,NA,NA,NA,NA,NA,NA
"3389",2021-05-01,"Americas","AMRO","Canada","CA",8343,1211078,57,23944,NA,NA,NA,NA,NA,NA
"3390",2021-05-01,"Asia","WPRO","China","CN",27,103622,0,4857,NA,NA,NA,NA,NA,NA
"3391",2021-05-01,"Europe","EURO","France","FR",3376,5205996,290,103801,NA,NA,NA,NA,NA,NA
"3392",2021-05-01,"Europe","EURO","Germany","DE",19159,3403168,182,89574,NA,NA,NA,NA,NA,NA
"3393",2021-05-01,"Europe","EURO","Italy","IT",13445,4022653,263,120807,NA,NA,NA,NA,NA,NA
"3394",2021-05-01,"Europe","EURO","United Kingdom","GB",2230,4502153,16,128177,NA,NA,NA,NA,NA,NA
"3395",2021-05-01,"Americas","AMRO","United States","US",55767,31997303,756,574752,NA,NA,NA,NA,NA,NA
"3396",2021-05-02,"Americas","AMRO","Canada","CA",8340,1219418,50,23994,NA,NA,NA,NA,NA,NA
"3397",2021-05-02,"Asia","WPRO","China","CN",27,103649,1,4858,NA,NA,NA,NA,NA,NA
"3398",2021-05-02,"Europe","EURO","France","FR",27245,5233241,164,103965,NA,NA,NA,NA,NA,NA
"3399",2021-05-02,"Europe","EURO","Germany","DE",15072,3418240,135,89709,NA,NA,NA,NA,NA,NA
"3400",2021-05-02,"Europe","EURO","Italy","IT",12964,4035617,226,121033,NA,NA,NA,NA,NA,NA
"3401",2021-05-02,"Europe","EURO","United Kingdom","GB",1825,4503978,12,128189,NA,NA,NA,NA,NA,NA
"3402",2021-05-02,"Americas","AMRO","United States","US",55078,32052381,794,575546,NA,NA,NA,NA,NA,NA
"3403",2021-05-03,"Americas","AMRO","Canada","CA",8450,1227868,40,24034,NA,NA,NA,NA,NA,NA
"3404",2021-05-03,"Asia","WPRO","China","CN",18,103667,0,4858,NA,NA,NA,NA,NA,NA
"3405",2021-05-03,"Europe","EURO","France","FR",20203,5253444,113,104078,NA,NA,NA,NA,NA,NA
"3406",2021-05-03,"Europe","EURO","Germany","DE",6657,3424897,96,89805,NA,NA,NA,NA,NA,NA
"3407",2021-05-03,"Europe","EURO","Italy","IT",9145,4044762,144,121177,NA,NA,NA,NA,NA,NA
"3408",2021-05-03,"Europe","EURO","United Kingdom","GB",1431,4505409,9,128198,NA,NA,NA,NA,NA,NA
"3409",2021-05-03,"Americas","AMRO","United States","US",48203,32100584,623,576169,NA,NA,NA,NA,NA,NA
"3410",2021-05-04,"Americas","AMRO","Canada","CA",7828,1235696,37,24071,NA,NA,NA,NA,NA,NA
"3411",2021-05-04,"Asia","WPRO","China","CN",27,103694,0,4858,NA,NA,NA,NA,NA,NA
"3412",2021-05-04,"Europe","EURO","France","FR",17478,5270922,308,104386,NA,NA,NA,NA,NA,NA
"3413",2021-05-04,"Europe","EURO","Germany","DE",9129,3434026,140,89945,NA,NA,NA,NA,NA,NA
"3414",2021-05-04,"Europe","EURO","Italy","IT",5946,4050708,256,121433,NA,NA,NA,NA,NA,NA
"3415",2021-05-04,"Europe","EURO","United Kingdom","GB",1521,4506930,14,128212,NA,NA,NA,NA,NA,NA
"3416",2021-05-04,"Americas","AMRO","United States","US",36442,32137026,502,576671,NA,NA,NA,NA,NA,NA
"3417",2021-05-05,"Americas","AMRO","Canada","CA",7565,1243261,38,24109,NA,NA,NA,NA,NA,NA
"3418",2021-05-05,"Asia","WPRO","China","CN",19,103713,0,4858,NA,NA,NA,NA,NA,NA
"3419",2021-05-05,"Europe","EURO","France","FR",15889,5286811,255,104641,NA,NA,NA,NA,NA,NA
"3420",2021-05-05,"Europe","EURO","Germany","DE",20983,3455009,209,90154,NA,NA,NA,NA,NA,NA
"3421",2021-05-05,"Europe","EURO","Italy","IT",9113,4059821,305,121738,NA,NA,NA,NA,NA,NA
"3422",2021-05-05,"Europe","EURO","United Kingdom","GB",2084,4509014,10,128222,NA,NA,NA,NA,NA,NA
"3423",2021-05-05,"Americas","AMRO","United States","US",33056,32170082,470,577141,NA,NA,NA,NA,NA,NA
"3424",2021-05-06,"Americas","AMRO","Canada","CA",6688,1249949,54,24163,NA,NA,NA,NA,NA,NA
"3425",2021-05-06,"Asia","WPRO","China","CN",18,103731,0,4858,NA,NA,NA,NA,NA,NA
"3426",2021-05-06,"Europe","EURO","France","FR",17918,5304729,244,104885,NA,NA,NA,NA,NA,NA
"3427",2021-05-06,"Europe","EURO","Germany","DE",20856,3475865,189,90343,NA,NA,NA,NA,NA,NA
"3428",2021-05-06,"Europe","EURO","Italy","IT",10579,4070400,267,122005,NA,NA,NA,NA,NA,NA
"3429",2021-05-06,"Europe","EURO","United Kingdom","GB",2550,4511564,10,128232,NA,NA,NA,NA,NA,NA
"3430",2021-05-06,"Americas","AMRO","United States","US",42599,32212681,679,577820,NA,NA,NA,NA,NA,NA
"3431",2021-05-07,"Americas","AMRO","Canada","CA",7390,1257339,56,24219,NA,NA,NA,NA,NA,NA
"3432",2021-05-07,"Asia","WPRO","China","CN",28,103759,0,4858,NA,NA,NA,NA,NA,NA
"3433",2021-05-07,"Europe","EURO","France","FR",3888,5308617,219,105104,NA,NA,NA,NA,NA,NA
"3434",2021-05-07,"Europe","EURO","Germany","DE",17173,3493038,150,90493,NA,NA,NA,NA,NA,NA
"3435",2021-05-07,"Europe","EURO","Italy","IT",11798,4082198,258,122263,NA,NA,NA,NA,NA,NA
"3436",2021-05-07,"Europe","EURO","United Kingdom","GB",2568,4514132,13,128245,NA,NA,NA,NA,NA,NA
"3437",2021-05-07,"Americas","AMRO","United States","US",44649,32257330,710,578530,NA,NA,NA,NA,NA,NA
"3438",2021-05-08,"Americas","AMRO","Canada","CA",8001,1265340,37,24256,NA,NA,NA,NA,NA,NA
"3439",2021-05-08,"Asia","WPRO","China","CN",14,103773,0,4858,NA,NA,NA,NA,NA,NA
"3440",2021-05-08,"Europe","EURO","France","FR",1562,5310179,235,105339,NA,NA,NA,NA,NA,NA
"3441",2021-05-08,"Europe","EURO","Germany","DE",15480,3508518,155,90648,NA,NA,NA,NA,NA,NA
"3442",2021-05-08,"Europe","EURO","Italy","IT",10549,4092747,207,122470,NA,NA,NA,NA,NA,NA
